Element_at_pct_Ti,Element_at_pct_V,Element_at_pct_Mn,Element_at_pct_Zr,Element_at_pct_Cr,Element_at_pct_Fe,Element_at_pct_Nb,Element_at_pct_Cu,Element_at_pct_Al,Element_at_pct_Ni,Element_at_pct_Mo,Element_at_pct_Ce,Element_at_pct_Y,Predicted_Capacity_wt
38.5,29.8,6.7,4.8,1.0,8.7,1.0,3.8,3.8,1.9,0.0,0.0,0.0,3.0586721491342574
40.0,26.7,11.4,6.7,1.9,9.5,1.0,0.0,1.9,1.0,0.0,0.0,0.0,3.0586235031276425
42.0,25.0,10.0,4.0,1.0,8.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0585799635457676
38.1,26.7,9.5,7.6,1.9,8.6,1.0,1.0,2.9,1.9,1.0,0.0,0.0,3.0584621171755018
38.5,26.0,7.7,3.8,1.9,15.4,0.0,1.0,1.0,3.8,1.0,0.0,0.0,3.058445681334149
37.9,24.3,10.7,5.8,4.9,8.7,1.0,0.0,0.0,2.9,3.9,0.0,0.0,3.058057480565753
38.5,26.0,11.5,3.8,2.9,9.6,0.0,1.0,1.0,1.0,4.8,0.0,0.0,3.057784659753778
39.4,26.0,10.6,3.8,2.9,8.7,1.9,1.9,1.9,2.9,0.0,0.0,0.0,3.057591214620557
38.1,28.6,6.7,4.8,0.0,13.3,1.0,1.0,0.0,3.8,2.9,0.0,0.0,3.057508747468053
38.8,25.2,11.7,3.9,1.9,8.7,1.0,4.9,1.0,0.0,2.9,0.0,0.0,3.0575068132944554
40.6,26.7,10.9,5.0,0.0,9.9,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0574813047481193
38.6,25.7,7.9,4.0,1.0,11.9,1.0,4.0,2.0,4.0,0.0,0.0,0.0,3.057423923459945
40.4,26.9,7.7,6.7,0.0,10.6,0.0,0.0,1.9,4.8,1.0,0.0,0.0,3.0573344828763354
38.1,24.8,12.4,3.8,2.9,13.3,1.0,1.0,1.9,1.0,0.0,0.0,0.0,3.0572620465777294
39.0,29.0,6.0,8.0,4.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0571325954118085
39.2,26.5,6.9,5.9,7.8,10.8,0.0,0.0,0.0,2.9,0.0,0.0,0.0,3.0568419383912255
38.2,30.4,6.9,5.9,0.0,8.8,1.0,1.0,1.0,2.9,3.9,0.0,0.0,3.0568302320539904
37.8,25.5,9.2,6.1,3.1,15.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0566212861372626
38.8,25.2,11.7,3.9,1.9,8.7,0.0,4.9,1.9,0.0,2.9,0.0,0.0,3.056610352072074
39.6,29.7,6.9,5.0,1.0,10.9,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.056187712018721
38.1,26.7,8.6,6.7,0.0,8.6,2.9,0.0,3.8,2.9,1.9,0.0,0.0,3.0560853656915428
39.4,26.0,10.6,3.8,1.0,11.5,1.0,1.9,1.0,2.9,1.0,0.0,0.0,3.0559668514429728
37.1,27.6,8.6,4.8,1.0,8.6,1.9,0.0,4.8,1.0,4.8,0.0,0.0,3.055637199755913
38.0,28.0,6.0,4.0,0.0,13.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,3.055464535274419
38.0,28.0,6.0,5.0,5.0,14.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0554611614045273
39.4,27.3,6.1,6.1,3.0,14.1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.055165837476897
38.5,25.0,13.5,5.8,0.0,9.6,2.9,0.0,0.0,1.9,2.9,0.0,0.0,3.054833640076628
39.6,24.8,8.9,3.0,0.0,8.9,1.0,4.0,5.0,3.0,2.0,0.0,0.0,3.0543411394916276
38.0,28.0,6.0,6.0,3.0,8.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,3.0542155093169514
38.9,24.2,12.6,6.3,1.1,11.6,2.1,0.0,0.0,0.0,3.2,0.0,0.0,3.054048280732148
39.0,27.6,7.6,5.7,1.9,11.4,2.9,2.9,0.0,0.0,1.0,0.0,0.0,3.053453223606545
38.2,28.4,6.9,7.8,3.9,8.8,1.0,0.0,2.9,2.0,0.0,0.0,0.0,3.0534378686177734
40.8,24.5,13.3,3.1,0.0,10.2,2.0,1.0,1.0,1.0,3.1,0.0,0.0,3.053426139346377
38.5,25.0,10.6,3.8,2.9,8.7,4.8,2.9,1.9,0.0,1.0,0.0,0.0,3.0533932190886306
40.6,28.7,6.9,8.9,0.0,8.9,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.053302837129134
40.8,24.3,9.7,3.9,1.9,9.7,3.9,0.0,1.9,1.0,2.9,0.0,0.0,3.0532446751950935
39.4,25.0,9.6,3.8,4.8,9.6,1.0,1.0,2.9,1.0,1.9,0.0,0.0,3.053151069099419
37.5,27.9,8.7,6.7,1.0,8.7,3.8,1.0,1.0,2.9,1.0,0.0,0.0,3.0529638234702454
38.8,25.2,8.7,3.9,2.9,10.7,0.0,2.9,2.9,0.0,3.9,0.0,0.0,3.05289986472022
37.4,29.3,7.1,4.0,0.0,9.1,2.0,4.0,4.0,1.0,2.0,0.0,0.0,3.0528686883859075
37.5,25.0,12.5,3.1,4.2,10.4,2.1,2.1,0.0,1.0,2.1,0.0,0.0,3.052524868595788
37.4,24.2,14.1,3.0,3.0,12.1,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.052524868595788
38.4,24.2,12.1,4.0,6.1,9.1,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0524609903566486
41.4,25.3,13.1,4.0,0.0,8.1,2.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0524252040064828
39.8,24.3,8.7,5.8,4.9,9.7,1.0,0.0,1.0,3.9,1.0,0.0,0.0,3.0524185868642055
38.0,28.0,7.0,4.0,0.0,11.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0523757002240175
38.2,24.5,12.7,3.9,1.0,11.8,1.0,1.0,2.0,3.9,0.0,0.0,0.0,3.0523554032165223
38.8,24.3,8.7,4.9,1.9,11.7,2.9,0.0,0.0,3.9,2.9,0.0,0.0,3.052217697715933
37.8,24.5,13.3,3.1,0.0,9.2,3.1,2.0,3.1,4.1,0.0,0.0,0.0,3.052210551785247
39.2,30.9,7.2,10.3,0.0,8.2,2.1,0.0,0.0,2.1,0.0,0.0,0.0,3.052065650588391
38.0,30.0,7.0,8.0,1.0,9.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3.052040454955122
37.9,26.2,11.7,4.9,0.0,11.7,0.0,1.0,3.9,1.9,1.0,0.0,0.0,3.051871878370689
39.0,30.0,6.0,7.0,0.0,9.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.051810506000852
39.4,26.0,7.7,7.7,3.8,11.5,0.0,0.0,0.0,3.8,0.0,0.0,0.0,3.051703260656267
37.6,25.7,11.9,4.0,1.0,8.9,0.0,1.0,5.0,3.0,2.0,0.0,0.0,3.0514448833391468
38.6,24.8,10.9,4.0,4.0,8.9,1.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0514388479287398
37.4,30.3,6.1,6.1,2.0,9.1,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0513506923834863
37.5,26.0,8.3,3.1,2.1,12.5,3.1,3.1,3.1,1.0,0.0,0.0,0.0,3.051316582718757
40.6,27.1,6.2,4.2,5.2,10.4,0.0,1.0,2.1,2.1,1.0,0.0,0.0,3.051178349233409
38.2,24.5,11.8,3.9,1.0,14.7,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.051081604559075
39.8,25.2,11.7,3.9,0.0,11.7,2.9,0.0,2.9,0.0,1.9,0.0,0.0,3.0510397706696173
40.6,24.8,8.9,3.0,0.0,9.9,4.0,2.0,3.0,1.0,3.0,0.0,0.0,3.0509923003347903
39.8,27.2,6.8,5.8,1.0,14.6,2.9,1.9,0.0,0.0,0.0,0.0,0.0,3.0507740394024836
37.3,26.5,7.8,10.8,2.0,10.8,0.0,0.0,0.0,1.0,3.9,0.0,0.0,3.0507716371980744
38.0,28.0,7.0,6.0,2.0,9.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,3.0507472113146896
41.8,25.5,9.2,5.1,2.0,8.2,2.0,4.1,0.0,1.0,1.0,0.0,0.0,3.0506870896702782
40.6,24.8,10.9,4.0,2.0,10.9,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0506588554900427
38.5,28.1,6.2,6.2,0.0,13.5,1.0,2.1,0.0,4.2,0.0,0.0,0.0,3.0505999515990543
38.4,24.2,14.1,4.0,2.0,8.1,1.0,1.0,4.0,2.0,1.0,0.0,0.0,3.050547704645883
38.9,31.6,7.4,5.3,0.0,9.5,1.1,1.1,1.1,3.2,1.1,0.0,0.0,3.050461661144672
37.5,28.8,6.7,5.8,1.9,9.6,0.0,1.0,1.9,2.9,3.8,0.0,0.0,3.050454231161105
37.3,28.4,7.8,9.8,0.0,9.8,1.0,2.0,0.0,3.9,0.0,0.0,0.0,3.0503583597769337
37.9,26.3,8.4,7.4,0.0,10.5,2.1,3.2,1.1,1.1,2.1,0.0,0.0,3.050202399823967
37.4,25.3,9.1,5.1,8.1,10.1,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0497986793965244
41.4,30.3,6.1,5.1,0.0,9.1,4.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0497586450555123
39.2,26.5,6.9,3.9,1.0,11.8,3.9,1.0,2.9,1.0,2.0,0.0,0.0,3.049414702524926
37.1,29.5,7.6,4.8,1.9,10.5,1.9,1.9,0.0,1.0,3.8,0.0,0.0,3.0488573743049234
37.1,26.8,9.3,5.2,0.0,12.4,4.1,1.0,0.0,0.0,4.1,0.0,0.0,3.0488471400007913
39.4,31.3,7.1,5.1,0.0,9.1,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.048838638442157
37.9,27.4,7.4,6.3,0.0,10.5,1.1,0.0,4.2,3.2,2.1,0.0,0.0,3.0487328150540893
39.2,25.5,9.8,3.9,0.0,8.8,2.0,2.0,2.0,4.9,2.0,0.0,0.0,3.0486626950348654
39.0,26.7,7.6,3.8,0.0,11.4,2.9,3.8,1.0,1.0,2.9,0.0,0.0,3.048462577340024
37.3,26.5,7.8,4.9,1.0,9.8,3.9,3.9,2.0,1.0,2.0,0.0,0.0,3.048071964945386
37.9,24.3,7.8,5.8,5.8,8.7,3.9,1.0,0.0,1.9,2.9,0.0,0.0,3.048042196298558
39.0,26.7,11.4,7.6,0.0,10.5,0.0,1.9,1.9,0.0,1.0,0.0,0.0,3.0479971581033904
37.4,27.3,9.1,9.1,2.0,10.1,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.047962284120908
37.4,25.3,12.1,4.0,1.0,8.1,4.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0479618062865477
37.9,24.2,12.6,6.3,3.2,9.5,0.0,4.2,0.0,0.0,2.1,0.0,0.0,3.0478271271369284
37.5,28.1,10.4,5.2,0.0,10.4,2.1,3.1,1.0,0.0,2.1,0.0,0.0,3.0477737557608995
37.8,25.5,10.2,6.1,3.1,8.2,3.1,0.0,3.1,0.0,3.1,0.0,0.0,3.047766007450817
40.2,24.5,12.7,7.8,2.0,9.8,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0477564695035397
37.0,28.0,10.0,4.0,4.0,9.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,3.047664353468598
42.0,25.0,9.0,6.0,3.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.047584872384958
40.8,27.6,6.1,6.1,0.0,10.2,3.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0474281181064287
37.9,25.2,7.8,5.8,2.9,10.7,1.0,3.9,1.0,1.9,1.9,0.0,0.0,3.047000893729177
38.2,26.5,6.9,4.9,2.0,12.7,0.0,4.9,0.0,2.9,1.0,0.0,0.0,3.046638094998374
38.1,25.8,8.2,6.2,7.2,8.2,2.1,0.0,2.1,2.1,0.0,0.0,0.0,3.0462002861601944
39.4,26.0,13.5,3.8,0.0,9.6,0.0,1.0,2.9,0.0,3.8,0.0,0.0,3.0461575440790996
38.1,26.7,9.5,10.5,0.0,8.6,0.0,1.0,0.0,2.9,2.9,0.0,0.0,3.045598300013189
39.4,26.0,7.7,4.8,1.0,9.6,3.8,4.8,0.0,1.0,1.9,0.0,0.0,3.045404754343878
38.0,27.0,7.0,5.0,5.0,14.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0454023897769393
38.1,27.6,6.7,4.8,3.8,8.6,4.8,1.0,2.9,1.0,1.0,0.0,0.0,3.0452697836882283
40.4,25.0,8.7,4.8,2.9,9.6,2.9,3.8,0.0,1.0,1.0,0.0,0.0,3.045210591739774
37.3,26.5,7.8,4.9,1.0,15.7,1.0,2.9,1.0,0.0,2.0,0.0,0.0,3.0451131252213757
38.4,25.3,9.1,5.1,7.1,8.1,2.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0450089949445753
37.9,25.3,9.5,4.2,1.1,11.6,3.2,4.2,2.1,0.0,1.1,0.0,0.0,3.0449664229291993
37.5,26.0,7.7,3.8,2.9,12.5,1.0,0.0,3.8,0.0,4.8,0.0,0.0,3.044854295413243
41.6,26.7,6.9,4.0,1.0,8.9,5.0,0.0,4.0,1.0,1.0,0.0,0.0,3.044768380789497
40.4,26.0,9.6,5.8,3.8,10.6,0.0,1.0,2.9,0.0,0.0,0.0,0.0,3.0447301197098584
40.8,25.5,6.1,3.1,4.1,12.2,2.0,0.0,1.0,4.1,1.0,0.0,0.0,3.044653383490211
41.2,27.8,7.2,5.2,8.2,8.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0446298054241896
40.2,25.5,8.8,8.8,2.9,12.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.044564292406481
38.5,27.1,7.3,5.2,3.1,9.4,0.0,0.0,4.2,1.0,4.2,0.0,0.0,3.0441820524555765
37.8,25.5,13.3,5.1,5.1,8.2,1.0,4.1,0.0,0.0,0.0,0.0,0.0,3.0441735432316794
38.9,27.4,6.3,4.2,0.0,14.7,2.1,0.0,4.2,2.1,0.0,0.0,0.0,3.044130499272498
37.5,26.9,8.7,6.7,4.8,9.6,1.0,1.9,1.0,0.0,1.9,0.0,0.0,3.0439428677147657
37.3,25.5,7.8,3.9,4.9,9.8,1.0,2.9,1.0,1.0,4.9,0.0,0.0,3.043905388557081
38.2,25.5,7.8,5.9,1.0,15.7,0.0,2.0,1.0,2.9,0.0,0.0,0.0,3.0437903235036194
38.5,25.0,8.7,5.8,6.7,9.6,1.9,0.0,1.9,1.9,0.0,0.0,0.0,3.043485299156125
39.0,27.6,6.7,4.8,1.0,10.5,1.9,1.0,2.9,3.8,1.0,0.0,0.0,3.043451975377423
40.0,25.0,9.0,7.0,0.0,9.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,3.0430612784176216
37.3,25.5,12.7,4.9,0.0,14.7,3.9,0.0,0.0,0.0,1.0,0.0,0.0,3.04304383686205
39.8,25.2,9.7,5.8,2.9,9.7,1.9,0.0,1.9,1.9,1.0,0.0,0.0,3.042956511096627
37.3,26.5,7.8,4.9,0.0,13.7,0.0,2.9,1.0,2.9,2.9,0.0,0.0,3.0428156157710684
38.2,24.5,9.8,5.9,1.0,13.7,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0426066887472
37.6,25.7,7.9,5.9,0.0,10.9,1.0,3.0,0.0,5.0,3.0,0.0,0.0,3.0425316798060957
37.1,27.6,8.6,8.6,1.9,8.6,0.0,1.9,3.8,1.0,1.0,0.0,0.0,3.042494760902618
37.6,24.8,8.9,5.0,1.0,14.9,2.0,0.0,1.0,2.0,3.0,0.0,0.0,3.042255392897475
37.8,25.5,11.2,6.1,1.0,9.2,0.0,3.1,2.0,1.0,3.1,0.0,0.0,3.0422328407008674
38.4,28.3,7.1,7.1,0.0,8.1,0.0,4.0,0.0,4.0,3.0,0.0,0.0,3.0420701055730692
41.7,28.1,6.2,8.3,0.0,10.4,3.1,0.0,0.0,0.0,2.1,0.0,0.0,3.042037801791237
38.4,25.3,13.1,6.1,0.0,8.1,1.0,0.0,4.0,2.0,2.0,0.0,0.0,3.0419015565159384
37.3,27.5,7.8,8.8,2.0,10.8,1.0,2.9,2.0,0.0,0.0,0.0,0.0,3.041849464699055
39.2,26.5,6.9,5.9,2.0,10.8,2.0,2.0,1.0,1.0,2.9,0.0,0.0,3.041719597144617
39.0,26.0,7.0,3.0,6.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.041688765574552
41.2,25.5,8.8,4.9,3.9,8.8,2.9,2.9,0.0,0.0,1.0,0.0,0.0,3.041485198307734
37.4,26.3,9.1,9.1,1.0,10.1,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.041422405380236
39.4,25.3,10.1,5.1,1.0,11.1,1.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0413389999338456
40.0,27.4,7.4,7.4,1.1,8.4,0.0,4.2,4.2,0.0,0.0,0.0,0.0,3.0410655324864173
39.2,29.9,6.2,8.2,0.0,10.3,0.0,0.0,3.1,0.0,3.1,0.0,0.0,3.0409993930992885
37.5,31.2,7.3,6.2,0.0,9.4,1.0,2.1,4.2,1.0,0.0,0.0,0.0,3.0406879992511198
38.8,30.6,6.1,8.2,4.1,8.2,0.0,3.1,1.0,0.0,0.0,0.0,0.0,3.0406243439329534
37.1,28.6,6.7,6.7,1.0,12.4,0.0,1.9,3.8,1.0,1.0,0.0,0.0,3.040586534514194
38.5,25.0,12.5,4.2,3.1,8.3,1.0,2.1,3.1,0.0,2.1,0.0,0.0,3.040532984913743
38.5,25.0,8.3,5.2,4.2,12.5,2.1,0.0,4.2,0.0,0.0,0.0,0.0,3.040294508414814
37.9,24.2,13.7,5.3,2.1,14.7,0.0,1.1,0.0,1.1,0.0,0.0,0.0,3.0399540371145184
41.7,26.0,6.2,3.1,2.1,13.5,4.2,1.0,1.0,0.0,1.0,0.0,0.0,3.0398539359484507
41.6,25.7,6.9,3.0,5.0,12.9,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0398539359484507
38.8,24.3,7.8,4.9,4.9,10.7,0.0,3.9,1.9,1.0,1.9,0.0,0.0,3.0397358615974777
41.7,28.1,6.2,7.3,1.0,10.4,0.0,0.0,2.1,2.1,1.0,0.0,0.0,3.0396809211766684
38.9,24.2,8.4,4.2,1.1,11.6,4.2,3.2,2.1,0.0,2.1,0.0,0.0,3.0395630910011846
39.2,24.7,6.2,3.1,3.1,12.4,1.0,4.1,3.1,2.1,1.0,0.0,0.0,3.0395373040833227
40.8,24.5,6.1,3.1,5.1,11.2,4.1,3.1,0.0,2.0,0.0,0.0,0.0,3.039408375252592
37.1,26.8,6.2,7.2,8.2,10.3,1.0,0.0,0.0,1.0,2.1,0.0,0.0,3.039348427168259
38.8,24.5,11.2,5.1,1.0,12.2,0.0,1.0,0.0,4.1,2.0,0.0,0.0,3.0393270290189363
39.4,27.3,7.1,9.1,4.0,10.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0391763037746364
39.8,26.2,7.8,10.7,0.0,8.7,1.9,2.9,1.9,0.0,0.0,0.0,0.0,3.039169349402534
41.4,25.3,6.1,3.0,4.0,14.1,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.03906158836699
39.6,24.8,8.9,7.9,2.0,11.9,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0384442013255044
41.8,24.5,6.1,4.1,5.1,15.3,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0382590780105607
38.6,24.8,7.9,5.0,1.0,10.9,3.0,5.0,1.0,1.0,2.0,0.0,0.0,3.0381114984198936
37.8,24.5,9.2,10.2,3.1,10.2,4.1,0.0,1.0,0.0,0.0,0.0,0.0,3.038097738811213
40.0,26.0,7.0,3.0,6.0,10.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0380636302312025
41.1,25.3,8.4,5.3,2.1,8.4,0.0,2.1,4.2,0.0,3.2,0.0,0.0,3.0379991935771815
38.0,27.0,7.0,5.0,2.0,12.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,3.037648152605387
37.5,29.2,6.2,7.3,1.0,15.6,0.0,1.0,2.1,0.0,0.0,0.0,0.0,3.037314061103069
37.5,25.0,6.7,3.8,5.8,12.5,1.9,0.0,0.0,2.9,3.8,0.0,0.0,3.0371414327283355
38.1,24.8,6.7,3.8,4.8,15.2,2.9,0.0,1.0,0.0,2.9,0.0,0.0,3.036794137780655
39.2,24.7,6.2,3.1,2.1,12.4,0.0,1.0,3.1,4.1,4.1,0.0,0.0,3.0367033538219483
37.6,25.7,6.9,4.0,3.0,10.9,5.0,0.0,1.0,4.0,2.0,0.0,0.0,3.036700199557967
37.9,25.2,10.7,4.9,1.9,10.7,2.9,0.0,1.9,1.0,2.9,0.0,0.0,3.036587940187309
39.8,24.3,7.8,7.8,1.9,12.6,0.0,1.9,2.9,0.0,1.0,0.0,0.0,3.0360347608426355
37.4,24.2,8.1,6.1,4.0,14.1,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0359803031776735
38.0,26.0,7.0,4.0,1.0,10.0,0.0,5.0,0.0,4.0,5.0,0.0,0.0,3.0358893363641464
37.1,25.7,12.4,4.8,0.0,12.4,1.9,0.0,1.0,4.8,0.0,0.0,0.0,3.0357708800121017
42.0,26.0,6.0,3.0,7.0,10.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3.035626489686456
37.1,28.9,6.2,7.2,0.0,8.2,0.0,4.1,3.1,2.1,3.1,0.0,0.0,3.0355181139114573
40.6,24.8,8.9,5.0,2.0,11.9,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0354189028082463
38.1,24.7,12.4,5.2,3.1,9.3,1.0,0.0,4.1,2.1,0.0,0.0,0.0,3.0353388230025162
38.1,24.7,8.2,7.2,6.2,11.3,2.1,0.0,2.1,0.0,0.0,0.0,0.0,3.0352253664854696
37.4,26.3,7.1,4.0,1.0,11.1,4.0,2.0,1.0,2.0,4.0,0.0,0.0,3.0352130257483414
37.4,31.3,6.1,5.1,0.0,12.1,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0351571406660955
37.8,25.5,6.1,4.1,5.1,11.2,2.0,3.1,0.0,3.1,2.0,0.0,0.0,3.0348731944135774
40.2,24.5,7.8,6.9,2.9,8.8,1.0,0.0,2.9,2.0,2.9,0.0,0.0,3.0346437512307944
38.8,26.2,6.8,4.9,8.7,9.7,1.0,2.9,1.0,0.0,0.0,0.0,0.0,3.0345710337966016
40.2,24.7,6.2,3.1,9.3,9.3,4.1,1.0,1.0,0.0,1.0,0.0,0.0,3.0340501138939797
39.0,25.0,7.0,3.0,7.0,12.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0340501138939797
40.4,24.2,7.1,3.0,1.0,11.1,3.0,4.0,3.0,1.0,2.0,0.0,0.0,3.0339276446329557
37.3,26.5,7.8,9.8,1.0,11.8,0.0,1.0,2.0,2.9,0.0,0.0,0.0,3.0338891804006645
40.4,25.0,7.7,6.7,3.8,8.7,1.9,0.0,1.9,1.0,2.9,0.0,0.0,3.0338873041830716
38.1,25.7,9.5,10.5,1.0,9.5,0.0,0.0,1.0,0.0,4.8,0.0,0.0,3.033764415888641
37.0,31.0,9.0,6.0,1.0,10.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.033599469237249
39.2,24.5,8.8,6.9,1.0,13.7,0.0,2.9,2.0,1.0,0.0,0.0,0.0,3.0335374818336445
38.1,24.8,6.7,3.8,9.5,9.5,3.8,3.8,0.0,0.0,0.0,0.0,0.0,3.033481131388896
39.2,24.7,12.4,7.2,2.1,9.3,0.0,2.1,1.0,1.0,1.0,0.0,0.0,3.033337144346091
38.0,26.0,6.0,3.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,0.0,0.0,3.0331056652864907
37.9,27.4,6.3,7.4,0.0,10.5,0.0,1.1,3.2,4.2,2.1,0.0,0.0,3.0329237128451045
40.4,24.2,7.1,3.0,7.1,11.1,0.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0329115026823867
37.4,24.2,13.1,4.0,0.0,11.1,2.0,4.0,2.0,1.0,1.0,0.0,0.0,3.032661377865296
37.9,25.2,8.7,7.8,3.9,10.7,0.0,0.0,3.9,1.0,1.0,0.0,0.0,3.032638186998279
40.4,27.3,6.1,10.1,3.0,10.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0325995152125738
38.8,27.6,7.1,10.2,3.1,8.2,1.0,1.0,0.0,0.0,3.1,0.0,0.0,3.0325995152125738
38.0,25.0,7.0,3.0,1.0,15.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,3.032441515453584
38.1,24.7,11.3,7.2,1.0,15.5,0.0,2.1,0.0,0.0,0.0,0.0,0.0,3.0323328149763698
38.9,26.3,6.3,9.5,3.2,11.6,0.0,0.0,1.1,1.1,2.1,0.0,0.0,3.0322538353483544
37.3,28.4,6.9,4.9,0.0,9.8,2.9,1.0,3.9,3.9,1.0,0.0,0.0,3.0322247536460614
37.9,24.3,11.7,5.8,0.0,10.7,2.9,1.9,3.9,0.0,1.0,0.0,0.0,3.032195469837241
37.9,26.2,6.8,6.8,1.9,8.7,1.0,1.0,4.9,4.9,0.0,0.0,0.0,3.031793460803208
38.8,24.5,7.1,3.1,6.1,14.3,0.0,2.0,4.1,0.0,0.0,0.0,0.0,3.0317020248036726
39.0,25.7,8.6,4.8,0.0,11.4,1.9,1.9,1.0,2.9,2.9,0.0,0.0,3.0315848399768623
37.9,26.3,7.4,7.4,1.1,15.8,2.1,2.1,0.0,0.0,0.0,0.0,0.0,3.031117272801842
40.0,27.0,7.0,6.0,0.0,11.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0311146238978472
39.0,25.0,8.0,7.0,1.0,8.0,2.0,1.0,5.0,3.0,1.0,0.0,0.0,3.0310169666372686
38.4,26.3,6.1,7.1,2.0,11.1,0.0,0.0,4.0,2.0,3.0,0.0,0.0,3.030893856764253
38.5,26.0,7.3,3.1,1.0,9.4,3.1,0.0,4.2,3.1,4.2,0.0,0.0,3.030874580810901
37.1,27.6,7.6,4.8,1.9,11.4,1.0,1.9,2.9,1.0,2.9,0.0,0.0,3.030861724432033
40.2,25.5,7.8,4.9,0.0,10.8,2.0,2.9,2.0,3.9,0.0,0.0,0.0,3.030688378754481
39.0,25.0,8.0,8.0,1.0,11.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0303139505481087
37.5,27.9,6.7,4.8,0.0,10.6,3.8,4.8,0.0,1.9,1.9,0.0,0.0,3.0301884542914492
37.1,24.7,8.2,6.2,0.0,14.4,4.1,0.0,2.1,0.0,3.1,0.0,0.0,3.0297308493636046
40.0,24.8,6.7,3.8,1.9,14.3,1.0,3.8,2.9,1.0,0.0,0.0,0.0,3.029636723703069
37.4,25.3,8.1,5.1,4.0,9.1,1.0,4.0,3.0,3.0,0.0,0.0,0.0,3.029502252482234
38.6,26.7,6.9,5.0,0.0,12.9,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0293178965667877
38.8,24.3,10.7,6.8,0.0,11.7,1.9,3.9,0.0,0.0,1.9,0.0,0.0,3.0293006125781834
38.0,25.0,9.0,9.0,3.0,9.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0292110492015722
37.5,25.0,8.7,7.7,4.8,8.7,1.9,0.0,1.0,1.0,3.8,0.0,0.0,3.029084230264199
39.0,26.7,6.7,11.4,4.8,8.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0290533265356467
37.0,29.0,10.0,5.0,3.0,8.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0289405910768337
